SL4.0ch00	1379727	1380225	1	1	1	0	4	3
SL4.0ch00	1379930	1380676	0	0	0	0	4	34
SL4.0ch00	1383162	1389079	1	1	0	0	1	17
SL4.0ch00	1389271	1389296	1	1	1	0	2	5
SL4.0ch00	1402348	1402883	0	0	0	0	2084	38
SL4.0ch00	1408944	1417379	0	0	0	0	30	30
SL4.0ch00	1444621	1445156	0	0	0	0	2084	38
SL4.0ch00	1458529	1458979	1	3	0	0	2	18
SL4.0ch00	1460065	1461671	1	1	0	0	4	12
SL4.0ch00	1466035	1466056	0	0	0	0	18	38
SL4.0ch00	1467221	1467262	2	4	0	0	4	12
SL4.0ch00	1470754	1471439	1	5	0	0	1302	38
SL4.0ch00	1471781	1471910	0	0	0	0	5	31
SL4.0ch00	1473508	1473654	2	2	1	0	10	4
SL4.0ch00	1473796	1473882	2	2	1	0	21	5
SL4.0ch00	1475466	1475532	0	0	0	0	6	34
SL4.0ch00	1481940	1482294	2	2	1	0	16	4
SL4.0ch00	1489748	1501254	1	1	0	0	1	16
SL4.0ch00	1489748	1509417	1	1	0	1	0	16
SL4.0ch00	1494661	1513751	2	2	0	1	0	13
SL4.0ch00	1496644	1496794	0	0	0	0	6	31
SL4.0ch00	1503005	1503733	0	0	0	0	67	37
SL4.0ch00	1535187	1535685	1	1	1	0	4	3
SL4.0ch00	1535390	1536136	0	0	0	0	4	34
SL4.0ch00	1536760	1537847	1	1	1	0	12	3
SL4.0ch00	1544731	1544756	1	1	1	0	2	5
SL4.0ch00	1557808	1558343	0	0	0	0	2084	38
SL4.0ch00	1564404	1572839	0	0	0	0	30	30
SL4.0ch00	2078810	2079904	0	0	0	0	9	37
SL4.0ch00	2484710	2485245	0	0	0	0	2084	38
SL4.0ch00	2498297	2498322	2	2	1	0	2	5
SL4.0ch00	2498402	2498613	2	2	1	0	12	4
SL4.0ch00	2498618	2499068	1	3	0	0	2	18
SL4.0ch00	2498718	2498725	2	2	1	0	6	3
SL4.0ch00	2500154	2501760	1	1	0	0	4	12
SL4.0ch00	2506121	2506142	0	0	0	0	18	38
SL4.0ch00	2507307	2507348	2	4	0	0	4	12
SL4.0ch00	2510840	2511525	1	5	0	0	1302	38
SL4.0ch00	2511867	2511996	0	0	0	0	5	31
SL4.0ch00	2513594	2513740	2	2	1	0	10	4
SL4.0ch00	2513882	2513968	2	2	1	0	21	5
SL4.0ch00	2515553	2515619	0	0	0	0	6	34
SL4.0ch00	2522027	2522381	2	2	1	0	16	4
SL4.0ch00	2536731	2536881	0	0	0	0	6	31
SL4.0ch00	2541876	2541909	0	0	0	0	9	32
SL4.0ch00	2572866	2572891	2	2	1	0	2	5
SL4.0ch00	3011109	3011476	1	1	1	0	3	6
SL4.0ch00	3095295	3095460	0	0	0	0	4	37
SL4.0ch00	3786020	3797481	1	1	0	7	0	22
