SL4.0ch00	1378809	1379052	0	0	0	0	4	36
SL4.0ch00	1379727	1380225	1	1	1	0	1	4
SL4.0ch00	1383162	1388716	1	1	0	1	0	21
SL4.0ch00	1383162	1389079	1	1	0	0	1	16
SL4.0ch00	1383195	1383259	0	0	0	4	0	30
SL4.0ch00	1383386	1385064	2	2	0	0	2	12
SL4.0ch00	1386083	1386120	0	0	0	0	4	31
SL4.0ch00	1389552	1390217	0	0	0	0	15	35
SL4.0ch00	1402348	1402883	0	0	0	0	1260	38
SL4.0ch00	1404258	1405171	2	2	1	0	1	4
SL4.0ch00	1405224	1417376	2	2	0	0	1	22
SL4.0ch00	1405369	1405372	2	2	1	0	2	4
SL4.0ch00	1405760	1417376	2	2	0	0	7	22
SL4.0ch00	1407643	1417376	2	2	0	0	2	22
SL4.0ch00	1408919	1417376	2	2	0	0	3	22
SL4.0ch00	1409683	1417376	2	2	0	0	1	16
SL4.0ch00	1438669	1459357	0	0	0	0	9	37
SL4.0ch00	1442132	1442135	1	1	1	0	2	4
SL4.0ch00	1444621	1445156	0	0	0	0	1260	38
SL4.0ch00	1457286	1457951	0	0	0	0	15	34
SL4.0ch00	1458529	1458979	1	3	0	0	10	16
SL4.0ch00	1460065	1461671	1	1	0	0	3	12
SL4.0ch00	1463704	1464567	0	0	0	0	36	38
SL4.0ch00	1466035	1466056	0	0	0	0	24	35
SL4.0ch00	1470754	1471439	1	5	0	0	412	38
SL4.0ch00	1473508	1473654	2	2	1	0	11	4
SL4.0ch00	1481120	1481843	2	2	1	0	2	5
SL4.0ch00	1484157	1493007	2	2	0	0	4	14
SL4.0ch00	1489748	1501254	1	1	0	0	4	16
SL4.0ch00	1489813	1493097	1	1	0	0	4	12
SL4.0ch00	1492097	1516546	1	1	0	5	0	12
SL4.0ch00	1493955	1494404	0	0	0	0	11	37
SL4.0ch00	1496567	1496620	0	0	0	0	10	30
SL4.0ch00	1503005	1503733	0	0	0	0	22	38
SL4.0ch00	1510917	1516366	1	1	0	0	8	12
SL4.0ch00	1512538	1512603	2	4	0	0	2	15
SL4.0ch00	1530610	1531295	2	2	1	2	0	3
SL4.0ch00	1534269	1534512	0	0	0	0	4	36
SL4.0ch00	1535187	1535685	1	1	1	0	1	4
SL4.0ch00	1536760	1537847	1	1	1	0	15	3
SL4.0ch00	1538846	1540524	2	2	0	0	2	12
SL4.0ch00	1541543	1541580	0	0	0	0	4	31
SL4.0ch00	1545012	1545677	0	0	0	0	15	35
SL4.0ch00	1557808	1558343	0	0	0	0	1260	38
SL4.0ch00	1559718	1560631	2	2	1	0	1	4
SL4.0ch00	1560684	1572836	2	2	0	0	1	22
SL4.0ch00	1560829	1560832	2	2	1	0	2	4
SL4.0ch00	1561220	1572836	2	2	0	0	7	22
SL4.0ch00	1563103	1572836	2	2	0	0	2	22
SL4.0ch00	1564379	1572836	2	2	0	0	3	22
SL4.0ch00	1565143	1572836	2	2	0	0	1	16
SL4.0ch00	2044862	2046974	2	2	1	0	1	3
SL4.0ch00	2478758	2499446	0	0	0	0	9	37
SL4.0ch00	2484710	2485245	0	0	0	0	1260	38
SL4.0ch00	2497375	2498040	0	0	0	0	15	34
SL4.0ch00	2498618	2499068	1	3	0	0	10	16
SL4.0ch00	2498718	2498725	2	2	1	0	1	3
SL4.0ch00	2500154	2501760	1	1	0	0	3	12
SL4.0ch00	2503793	2504656	0	0	0	0	36	38
SL4.0ch00	2506121	2506142	0	0	0	0	24	35
SL4.0ch00	2510840	2511525	1	5	0	0	412	38
SL4.0ch00	2513594	2513740	2	2	1	0	11	4
SL4.0ch00	2521207	2521930	2	2	1	0	2	5
SL4.0ch00	2524244	2533094	2	2	0	0	4	14
SL4.0ch00	2529900	2533184	1	1	0	0	4	12
SL4.0ch00	2534042	2534491	0	0	0	0	11	37
SL4.0ch00	2536654	2536707	0	0	0	0	10	30
SL4.0ch00	2541736	2541801	1	3	0	0	2	15
SL4.0ch00	3018284	3037204	0	0	0	0	4	37
SL4.0ch00	3086885	3086980	1	1	0	0	5	36
SL4.0ch00	3786020	3792214	1	1	0	15	0	22
SL4.0ch00	3786020	3793713	1	1	0	0	1	16
SL4.0ch00	3786020	3794477	1	1	0	0	3	22
SL4.0ch00	3786020	3795753	1	1	0	0	2	22
SL4.0ch00	3786020	3797481	1	1	0	8	0	22
SL4.0ch00	3786020	3797636	1	1	0	0	7	22
SL4.0ch00	3786020	3798172	1	1	0	6	1	22
SL4.0ch00	3792378	3794827	2	2	1	0	4	5
SL4.0ch00	3794561	3815249	0	0	0	0	9	37
SL4.0ch00	3800513	3801048	0	0	0	0	1260	38
SL4.0ch00	3813178	3813843	0	0	0	0	15	34
SL4.0ch00	3814421	3814871	1	3	0	0	10	16
SL4.0ch00	3814521	3814528	2	2	1	0	1	3
SL4.0ch00	3815957	3817563	1	1	0	0	3	12
SL4.0ch00	3819596	3820459	0	0	0	0	36	38
SL4.0ch00	3821927	3821948	0	0	0	0	24	35
SL4.0ch00	3826646	3827331	1	5	0	0	412	38
SL4.0ch00	3829400	3829546	2	2	1	0	11	4
SL4.0ch00	3837013	3837736	2	2	1	0	2	5
SL4.0ch00	3840050	3848900	2	2	0	0	4	14
SL4.0ch00	3845641	3857146	1	1	0	0	4	16
SL4.0ch00	3845706	3848990	1	1	0	0	4	12
SL4.0ch00	3849848	3850297	0	0	0	0	11	37
SL4.0ch00	3850553	3857154	2	2	0	4	0	21
SL4.0ch00	3852459	3852512	0	0	0	0	10	30
SL4.0ch00	3858897	3859625	0	0	0	0	22	38
SL4.0ch00	4461283	4468323	1	1	0	0	1	12
SL4.0ch00	4922054	4929173	2	2	0	3	0	21
SL4.0ch00	4922283	4929405	1	1	0	0	7	26
SL4.0ch00	4922283	4937737	1	1	0	0	7	26
SL4.0ch00	4937659	4946694	1	1	0	4	7	33
SL4.0ch00	5027790	5046707	0	0	0	0	4	37
SL4.0ch00	5094333	5114493	1	3	0	8	0	14
SL4.0ch00	5154180	5154264	2	2	1	8	0	3
SL4.0ch00	5888097	5895138	1	1	0	0	1	12
SL4.0ch00	6872075	6872221	1	1	1	0	11	4
SL4.0ch00	6874289	6874974	0	0	0	0	412	38
SL4.0ch00	6876952	6883013	0	0	0	0	4	36
SL4.0ch00	6880419	6880613	2	6	0	0	1	17
