Group.1,Group.2,Group.3,transcript,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene,tair_symbol,uniprotswissprot,entrezgene_id,description,external_gene_name,external_gene_source
AT1G52560,7.4192660471453244,-7.4579083274921,"AT1G52560.2,AT1G52560.1",7.41926604714532,-7.4579083274921,2.87205990762205,1.44999024620936e-06,5.91156135771984e-05,AT1G52560,,"Q9SSQ8,",841687,"26.5 kDa heat shock protein, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SSQ8]",HSP26.5,UniProtKB Gene Name
AT2G30766,25.627870914796368,-6.2592790098135325,AT2G30766.1,25.6278709147964,-6.25927900981353,1.01468698480476,1.64141390862529e-10,1.67770996266109e-08,AT2G30766,,,6240993,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q56Y35],,
AT1G47395,89.35781091780798,-6.148429191536851,AT1G47395.1,89.357810917808,-6.14842919153685,0.978384620216422,1.59417502470641e-11,1.94981935184737e-09,AT1G47395,,,841143,At1g47390 [Source:UniProtKB/TrEMBL;Acc:Q8GUL3],,
AT1G47400,31.41902414977915,-5.837913737223344,AT1G47400.1,31.4190241497792,-5.83791373722334,0.82538311951109,2.34030339375918e-13,3.74637832246552e-11,AT1G47400,,,841144,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G47395.1); Ha. [Source:TAIR;Acc:AT1G47400],,
AT4G25580,84.59290893948523,-5.8376159744151055,"AT4G25580.2,AT4G25580.1",84.5929089394852,-5.83761597441511,0.797728331141122,1.61143747654389e-14,3.11845380460774e-12,AT4G25580,,,828663,At4g25580/M7J2_50 [Source:UniProtKB/TrEMBL;Acc:Q8RY15],,
AT5G00650,12.204391522012774,-5.388641760024046,"AT5G00650.3,AT5G00650.4",12.2043915220128,-5.38864176002405,1.34216708845962,2.18529024120694e-06,8.44293768257608e-05,AT5G00650,"NA","NA","NA","NA","NA","NA"
AT4G25580,16.80220565724833,-5.220532834114594,"AT4G25580.2,AT4G25580.1",16.8022056572483,-5.22053283411459,0.916075455602462,2.76930407952118e-09,2.09706153444368e-07,AT4G25580,,,828663,At4g25580/M7J2_50 [Source:UniProtKB/TrEMBL;Acc:Q8RY15],,
AT3G60140,15.311302703520836,-5.0746476705765104,AT3G60140.1,15.3113027035208,-5.07464767057651,0.932266708265792,1.01614188435509e-08,6.84904797656182e-07,AT3G60140,DIN2,"Q9M1C9,",825184,Beta-glucosidase 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1C9],BGLU30,UniProtKB Gene Name
AT3G61390,6.161298946370714,-5.007133971158414,"AT3G61390.1,AT3G61390.2,AT3G61390.3",6.16129894637071,-5.00713397115841,1.69371987739264,3.5157943561165e-05,0.00095142770574285,AT3G61390,,",Q8GZ84",825311,U-box domain-containing protein 36 [Source:UniProtKB/Swiss-Prot;Acc:Q8GZ84],PUB36,UniProtKB Gene Name
AT3G60140,18.984359660233952,-4.8818503261560195,AT3G60140.2,18.984359660234,-4.88185032615602,0.73852203190094,7.91733854232311e-12,9.8215599660921e-10,AT3G60140,DIN2,"Q9M1C9,",825184,Beta-glucosidase 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1C9],BGLU30,UniProtKB Gene Name
AT3G60140,119.57881368237263,-4.745619523146413,"AT3G60140.2,AT3G60140.1",119.578813682373,-4.74561952314641,0.391715344817047,6.79101567321203e-35,7.58190780623072e-32,AT3G60140,DIN2,"Q9M1C9,",825184,Beta-glucosidase 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1C9],BGLU30,UniProtKB Gene Name
AT1G66040,12.035228625953108,-4.697858281474873,AT1G66040.1,12.0352286259531,-4.69785828147487,0.957053071580357,1.58292644147783e-07,8.22356806250294e-06,AT1G66040,VIM4,Q9C8E1,842917,Putative E3 ubiquitin-protein ligase ORTHRUS 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8E1],ORTH4,UniProtKB Gene Name
AT1G01560,6.622181415259142,-4.5253113332033985,AT1G01560.2,6.62218141525914,-4.5253113332034,1.32158141610594,3.3952967979325e-05,0.000928630736027494,AT1G01560,ATMPK11,"Q9LMM5,",839523,Mitogen-activated protein kinase 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMM5],MPK11,UniProtKB Gene Name
