Chr1	3914	3995	1	1	1	3	0	41
Chr1	4277	4485	1	1	1	5	0	43
Chr1	4606	4705	1	1	1	4	0	48
Chr1	5096	5173	1	1	1	9	0	43
Chr1	5327	5438	1	1	1	21	0	43
Chr1	7070	7156	2	2	0	82	0	50
Chr1	7233	7383	2	2	1	79	0	50
Chr1	7448	7563	2	2	0	2	0	42
Chr1	7451	7563	2	2	0	75	0	47
Chr1	7650	7761	2	2	0	26	0	43
Chr1	7829	7941	2	2	0	1	0	13
Chr1	7832	7941	2	2	0	1	0	32
Chr1	7836	7941	2	2	1	20	0	49
Chr1	7988	8235	2	2	0	27	0	49
Chr1	8297	8416	2	2	0	2	0	40
Chr1	8326	8416	2	2	1	30	0	49
Chr1	8465	8570	2	2	0	29	0	48
Chr1	8465	8593	2	2	0	10	0	49
Chr1	13174	13334	2	2	0	8	0	44
Chr1	24452	24541	1	1	0	3	0	46
Chr1	24656	24751	1	1	1	3	0	19
Chr1	25436	25523	1	1	1	1	0	42
Chr1	26777	26861	1	1	1	1	0	43
Chr1	27013	27098	1	1	1	3	0	23
Chr1	27714	27802	1	1	1	1	0	45
Chr1	28806	28889	1	1	1	4	0	50
Chr1	29081	29159	1	1	1	9	0	34
Chr1	30066	30146	1	1	1	24	0	49
Chr1	30312	30409	1	1	1	40	0	44
Chr1	30817	30901	1	1	0	48	0	49
Chr1	31425	31520	2	2	0	771	0	50
Chr1	31603	31692	2	2	1	523	0	50
Chr1	31814	31932	2	2	1	461	0	50
Chr1	31999	32087	2	2	1	411	0	50
Chr1	32196	32281	2	2	1	278	0	50
Chr1	32348	32430	2	2	1	232	0	29
Chr1	32460	32546	2	2	1	251	0	31
Chr1	32671	33028	2	2	0	197	0	48
Chr1	35472	35566	2	2	0	1	0	37
Chr1	36922	37022	2	2	0	2	0	38
Chr1	39055	39135	2	2	0	31	0	49
Chr1	39288	39408	2	2	1	37	0	48
Chr1	39815	40212	2	2	1	1	0	38
Chr1	40330	40472	2	2	0	5	0	50
Chr1	40536	40674	2	2	1	6	0	43
Chr1	45560	45645	2	2	0	160	3	50
Chr1	45948	46043	2	2	0	1	0	24
Chr1	45951	46043	2	2	0	2	0	45
Chr1	45955	46043	2	2	0	123	0	49
Chr1	46146	46375	2	2	0	85	0	50
Chr1	47983	48074	2	2	1	878	0	50
Chr1	48567	48591	2	2	0	1	0	37
Chr1	48853	48935	2	2	1	63	0	49
Chr1	50338	50418	2	2	0	1574	0	50
Chr1	50338	51125	2	2	1	2	5	5
Chr1	50448	50495	2	2	1	32	0	29
Chr1	50632	50882	2	2	0	1119	0	50
Chr1	50632	51125	2	2	1	1	0	3
Chr1	50964	51063	2	2	0	7	0	50
Chr1	50964	51125	2	2	0	1387	0	50
Chr1	52731	52937	1	1	0	1	0	15
Chr1	53184	53483	1	1	1	1	0	27
Chr1	53625	53702	1	1	0	2	0	24
Chr1	62125	64750	2	2	0	0	2	14
Chr1	64476	64581	2	2	0	44	0	46
Chr1	64657	64750	2	2	0	49	2	50
Chr1	64808	64900	2	2	1	62	2	50
Chr1	65018	65109	2	2	1	76	2	50
Chr1	65218	65330	2	2	1	34	0	49
Chr1	65457	65562	2	2	1	50	0	46
Chr1	65653	65738	2	2	0	33	0	47
Chr1	65865	66106	2	2	0	23	0	47
Chr1	66161	66261	2	2	1	29	0	49
Chr1	66343	66449	2	2	1	21	0	49
Chr1	66558	66677	2	2	1	16	0	48
Chr1	66750	66834	2	2	1	19	0	50
Chr1	66898	67323	2	2	0	14	0	45
Chr1	70969	71040	2	2	0	1	0	30
Chr1	72670	73086	1	1	0	84	0	50
Chr1	73164	73286	1	1	1	112	0	50
Chr1	73396	73487	1	1	1	166	0	50
Chr1	73741	73821	1	1	1	163	0	50
Chr1	74251	74337	2	4	0	319	0	50
Chr1	74450	74660	2	2	1	3	0	49
Chr1	74456	74660	2	2	1	259	0	50
Chr1	74515	74660	2	2	0	1	0	25
Chr1	83672	83883	2	2	1	6	0	33
Chr1	87163	87879	2	2	1	6	0	29
Chr1	88731	88953	1	1	1	1	0	48
Chr1	89082	89172	1	1	0	41	0	49
Chr1	89264	89404	1	1	0	72	0	50
Chr1	89580	90161	1	1	1	4	0	43
Chr1	92071	92269	1	1	0	2	0	28
Chr1	92502	92568	1	1	0	1	0	15
Chr1	92934	93044	1	1	0	6	0	46
Chr1	93172	93270	1	1	1	1	0	25
Chr1	94282	94356	1	1	1	20	0	49
Chr1	95076	95159	1	1	0	53	0	47
Chr1	96158	96553	1	1	1	4	0	50
Chr1	97806	98456	1	1	1	120	0	50
Chr1	98606	98907	1	1	1	251	0	50
Chr1	100032	100656	1	1	0	3	0	19
Chr1	100221	100656	1	1	1	1	0	3
Chr1	109331	109405	1	1	1	2	0	24
Chr1	109331	109412	1	1	1	2	0	42
Chr1	114434	114618	1	1	0	8	0	45
Chr1	115340	115481	1	1	0	1	0	24
Chr1	115340	115960	1	1	1	35	0	50
Chr1	117879	117948	1	1	0	6	0	47
Chr1	121403	121492	2	2	0	3	0	34
Chr1	121407	121492	2	2	0	729	0	50
Chr1	121407	124920	2	2	1	18	0	6
Chr1	123502	123578	2	2	0	35	0	46
Chr1	123670	123784	2	2	1	23	0	41
Chr1	123898	123991	2	2	1	23	0	48
Chr1	124124	124210	2	2	1	20	0	36
Chr1	124395	124498	2	2	1	15	0	47
Chr1	124633	124713	2	2	1	22	0	42
Chr1	124819	124920	2	2	0	16	0	48
Chr1	125023	125133	2	2	0	21	0	47
Chr1	125227	125328	2	2	1	13	0	49
Chr1	125656	125741	2	2	1	8	0	47
Chr1	125844	125935	2	2	1	7	0	49
Chr1	125999	126075	2	2	1	6	0	48
Chr1	126590	126685	2	2	1	5	0	46
Chr1	126841	126934	2	2	1	1	0	13
Chr1	127454	127531	2	2	1	5	0	42
Chr1	127574	127650	2	2	1	2	0	42
Chr1	127783	127867	2	2	1	2	0	25
Chr1	127936	128027	2	2	1	7	0	44
Chr1	127953	128027	2	2	0	2	0	24
Chr1	128313	128478	2	2	1	7	0	43
Chr1	128552	128967	2	2	1	22	0	49
Chr1	129044	129852	2	2	0	1	0	49
Chr1	129061	129852	2	2	1	32	0	49
Chr1	129915	130038	2	2	1	42	0	47
Chr1	130150	130371	2	2	0	3	0	50
Chr1	132745	132823	2	2	0	12	0	49
Chr1	133219	133302	2	2	1	7	0	43
Chr1	133540	133640	2	2	1	12	0	43
Chr1	133753	133910	2	2	1	6	0	31
Chr1	134207	134288	2	2	1	2	0	16
Chr1	134502	134581	2	2	0	2	0	26
Chr1	136235	136666	1	1	1	8	0	43
Chr1	136817	136934	1	1	1	10	0	48
Chr1	137759	137847	1	1	1	75	0	49
Chr1	142282	142423	1	1	1	18	0	48
Chr1	142640	142710	1	1	1	24	0	50
Chr1	143825	143933	1	1	0	13	0	48
Chr1	143978	144063	1	1	1	11	0	43
Chr1	144110	144192	1	1	1	19	0	35
Chr1	144228	144314	1	1	1	31	0	37
Chr1	144352	144446	1	1	1	18	0	37
Chr1	144560	144926	1	1	1	38	0	49
Chr1	144714	144926	1	1	0	1	0	27
Chr1	145005	145131	1	1	1	37	0	49
Chr1	145208	145344	1	1	0	31	0	50
Chr1	147334	147451	1	1	1	9	0	42
Chr1	147540	147643	1	1	1	6	0	43
Chr1	157753	157828	2	2	0	1	0	22
Chr1	157757	157828	2	2	1	57	0	48
Chr1	158113	158253	2	2	1	46	0	50
Chr1	159993	160078	2	2	1	31	0	49
Chr1	160303	160417	2	2	1	29	0	50
Chr1	160303	160428	2	2	0	1	0	49
Chr1	160479	160567	2	2	1	34	0	50
Chr1	162281	162486	2	2	1	2	0	16
Chr1	164104	164224	1	3	1	3	0	47
Chr1	164687	164770	1	1	1	6	0	38
Chr1	165381	165448	1	1	0	17	0	44
Chr1	165657	165768	1	1	0	14	0	46
Chr1	165657	165982	1	1	0	8	0	50
Chr1	166872	167013	2	2	1	10	0	29
Chr1	171719	171818	1	1	0	1	0	44
Chr1	172522	172613	1	1	0	1	0	49
Chr1	172545	172620	2	2	1	807	0	50
Chr1	176033	176206	1	1	1	2	0	27
Chr1	176517	180306	1	1	0	3	0	28
Chr1	180853	181346	2	2	1	402	1	50
Chr1	181423	181566	2	2	0	1	0	17
Chr1	181423	181593	2	2	0	2	0	45
Chr1	181423	182060	2	2	0	159	0	50
Chr1	182136	182252	2	2	1	8	0	41
Chr1	186010	186339	1	1	1	82	0	50
Chr1	187823	188010	1	1	1	14	0	49
Chr1	188177	188283	1	1	1	24	0	48
Chr1	188415	188528	1	1	1	22	0	46
Chr1	189321	189416	1	1	1	97	0	48
Chr1	189465	189561	1	1	1	123	0	50
Chr1	189676	189764	1	1	1	164	0	50
Chr1	189862	190034	1	1	0	2	0	31
Chr1	190999	191137	1	1	0	3	0	47
Chr1	196543	197114	1	1	0	25	0	44
Chr1	196543	197774	1	1	1	0	4	3
Chr1	197220	197299	1	1	1	44	0	48
Chr1	197423	197500	1	1	1	67	0	49
Chr1	197672	197774	1	1	0	94	0	50
Chr1	197672	197782	1	1	0	2	0	43
Chr1	197905	197973	1	1	1	113	3	49
Chr1	198184	198266	1	1	1	190	0	48
Chr1	199764	199889	1	1	1	50	0	50
Chr1	199960	200510	1	1	0	65	0	47
Chr1	203944	204028	1	1	1	6	0	28
Chr1	205950	206691	1	1	0	3	0	37
Chr1	207244	207324	1	1	0	1	0	49
Chr1	211380	211473	1	1	1	1	0	13
Chr1	211718	211854	1	1	1	2	0	41
Chr1	219622	219751	1	1	1	4	0	48
Chr1	222360	222621	2	2	1	156	0	49
Chr1	223097	223550	2	2	1	87	0	49
